Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US
08/19/2021,Sex_Male,94805675,47.3,46.9,80955880,58,49.5,47.2,46.8
08/19/2021,Race_eth_NHAsian,8526227,6.1,4.2,8106938,44.9,42.7,6.5,4.7
08/19/2021,Race_eth_NHAIAN,1253218,0.9,0.6,1059850,51.5,43.5,0.8,0.6
08/19/2021,Ages_40-49_yrs,28931845,14.3,14.3,24718312,70.9,60.6,14.3,14.3
08/19/2021,Race_eth_known,139838361,99.9,69.2,125184158,,,99.9,72.4
08/19/2021,Ages_5-11_yrs,198869,0.1,0.1,126383,0.7,0.4,0.1,0.1
08/19/2021,Race_eth_NHWhite,82108918,58.7,40.6,75145087,41.6,38.1,60,43.4
08/19/2021,Ages_16-17_yrs,4704417,2.3,2.3,3720350,56.1,44.3,2.2,2.2
08/19/2021,Ages_<12yrs,209601,0.1,0.1,129929,0.4,0.3,0.1,0.1
08/19/2021,Race_eth_unknown,62366489,44.6,30.8,47768563,,,38.2,27.6
08/19/2021,Sex_known,200299887,99.9,99.1,171554745,,,99.9,99.2
08/19/2021,Race_eth_NHMult_Oth,7804891,5.6,3.9,6650653,99.9,90.6,5.3,3.8
08/19/2021,Ages_<5yrs,6928,0,0,2498,0,0,0,0
08/19/2021,Age_unknown,21616,0,0,5119,,,0,0
08/18/2021,Race_eth_known,139478105,99.9,69.1,124882035,,,99.9,72.4
08/18/2021,Sex_unknown,1901791,1,0.9,1396029,,,0.8,0.8
08/18/2021,Race_eth_NHAIAN,1249408,0.9,0.6,1056928,51.3,43.4,0.8,0.6
08/18/2021,Ages_12-17_yrs,12622796,6.3,6.3,9411940,49.9,37.2,5.5,5.5
08/18/2021,Ages_12-15_yrs,7939028,3.9,3.9,5711339,46.9,33.8,3.3,3.3
08/18/2021,Sex_Female,105249966,52.7,52.2,90408546,62.4,53.6,52.8,52.4
08/18/2021,Sex_known,199822514,99.9,99.1,171179945,,,99.9,99.2
08/18/2021,Race_eth_Hispanic,25956096,18.6,12.9,22083709,40.7,34.6,17.7,12.8
08/18/2021,Ages_<12yrs,209480,0.1,0.1,129904,0.4,0.3,0.1,0.1
08/18/2021,Race_eth_NHNHOPI,396055,0.3,0.2,342811,42.6,36.9,0.3,0.2
08/18/2021,Sex_Male,94572548,47.3,46.9,80771399,57.9,49.4,47.2,46.8
08/18/2021,Race_eth_NHWhite,81937164,58.7,40.6,75004587,41.5,38,60.1,43.5
08/18/2021,Race_eth_NHAsian,8515055,6.1,4.2,8096428,44.8,42.6,6.5,4.7
08/18/2021,Ages_40-49_yrs,28859075,14.3,14.3,24661322,70.8,60.5,14.3,14.3
08/18/2021,Ages_16-17_yrs,4683768,2.3,2.3,3700601,55.8,44.1,2.1,2.1
08/18/2021,Age_known,201702706,99.9,99.9,172570858,,,99.9,99.9
08/18/2021,Ages_65-74_yrs,29783794,14.8,14.8,26614215,93.4,83.5,15.4,15.4
08/18/2021,Age_unknown,21599,0,0,5116,,,0,0
08/18/2021,Ages_75+_yrs,20276550,10.1,10.1,18158375,88.5,79.3,10.5,10.5
08/18/2021,Ages_25-39_yrs,41829778,20.7,20.7,34926137,61.2,51.1,20.2,20.2
08/18/2021,Ages_50-64_yrs,50494040,25,25,44355882,79.3,69.7,25.7,25.7
08/18/2021,Race_eth_unknown,62246195,44.6,30.9,47693934,,,38.2,27.6
08/18/2021,Race_eth_NHMult_Oth,7784419,5.6,3.9,6631702,99.9,90.3,5.3,3.8
08/18/2021,Ages_<5yrs,6919,0,0,2497,0,0,0,0
08/18/2021,Race_eth_NHBlack,13639908,9.8,6.8,11665870,33.1,28.3,9.3,6.8
08/18/2021,Ages_5-11_yrs,198764,0.1,0.1,126359,0.7,0.4,0.1,0.1
08/18/2021,US,201724305,,99.9,172575974,60.8,52,,99.9
08/18/2021,Ages_18-24_yrs,17627193,8.7,8.7,14313083,57.6,46.8,8.3,8.3
08/17/2021,US,201236257,,99.9,172201454,60.6,51.9,,99.9
08/17/2021,Ages_25-39_yrs,41691431,20.7,20.7,34832740,61,50.9,20.2,20.2
08/17/2021,Race_eth_unknown,62125688,44.7,30.9,47621667,,,38.2,27.7
08/17/2021,Sex_Male,94332539,47.3,46.9,80586205,57.7,49.3,47.2,46.8
08/17/2021,Ages_50-64_yrs,50410074,25.1,25.1,44284792,79.2,69.6,25.7,25.7
08/17/2021,Age_known,201214689,99.9,99.9,172196350,,,99.9,99.9
08/17/2021,Race_eth_NHBlack,13583631,9.8,6.8,11616900,33,28.2,9.3,6.7
08/17/2021,Ages_5-11_yrs,198659,0.1,0.1,126325,0.7,0.4,0.1,0.1
08/17/2021,Sex_known,199337673,99.9,99.1,170807197,,,99.9,99.2
08/17/2021,Age_unknown,21568,0,0,5104,,,0,0
08/17/2021,Race_eth_Hispanic,25854309,18.6,12.8,22002134,40.6,34.5,17.7,12.8
08/17/2021,Ages_12-15_yrs,7882859,3.9,3.9,5659548,46.6,33.5,3.3,3.3
08/17/2021,Ages_75+_yrs,20259378,10.1,10.1,18146429,88.4,79.2,10.5,10.5
08/17/2021,Ages_<5yrs,6907,0,0,2491,0,0,0,0
08/17/2021,Race_eth_NHWhite,81765703,58.8,40.6,74867207,41.4,37.9,60.1,43.5
08/17/2021,Ages_18-24_yrs,17560371,8.7,8.7,14264583,57.4,46.6,8.3,8.3
08/17/2021,Race_eth_NHAsian,8503626,6.1,4.2,8085400,44.8,42.6,6.5,4.7
08/17/2021,Race_eth_NHMult_Oth,7763071,5.6,3.9,6612745,99.9,90.1,5.3,3.8
08/17/2021,Ages_65-74_yrs,29753317,14.8,14.8,26591183,93.3,83.4,15.4,15.4
08/17/2021,Race_eth_NHAIAN,1245597,0.9,0.6,1053712,51.1,43.3,0.8,0.6
08/17/2021,Ages_<12yrs,209356,0.1,0.1,129864,0.4,0.3,0.1,0.1
08/17/2021,Race_eth_NHNHOPI,394627,0.3,0.2,341684,42.5,36.8,0.3,0.2
08/17/2021,Race_eth_known,139110564,99.9,69.1,124579782,,,99.9,72.3
08/17/2021,Sex_unknown,1898584,1,0.9,1394257,,,0.8,0.8
08/17/2021,Sex_Female,105005134,52.7,52.2,90220992,62.3,53.5,52.8,52.4
08/17/2021,Ages_16-17_yrs,4661877,2.3,2.3,3680846,55.6,43.9,2.1,2.1
08/17/2021,Ages_40-49_yrs,28786026,14.3,14.3,24606365,70.6,60.3,14.3,14.3
08/17/2021,Ages_12-17_yrs,12544736,6.2,6.2,9340394,49.6,36.9,5.4,5.4
08/16/2021,Race_eth_NHAIAN,1241835,0.9,0.6,1051003,51,43.2,0.8,0.6
08/16/2021,Ages_18-24_yrs,17492178,8.7,8.7,14217219,57.2,46.5,8.3,8.3
08/16/2021,Ages_16-17_yrs,4638408,2.3,2.3,3661338,55.3,43.6,2.1,2.1
08/16/2021,Ages_25-39_yrs,41554804,20.7,20.7,34745358,60.8,50.8,20.2,20.2
08/16/2021,Ages_5-11_yrs,198570,0.1,0.1,126304,0.7,0.4,0.1,0.1
08/16/2021,Race_eth_NHNHOPI,393262,0.3,0.2,340811,42.3,36.7,0.3,0.2
08/16/2021,Ages_<12yrs,209248,0.1,0.1,129839,0.4,0.3,0.1,0.1
08/16/2021,Race_eth_NHMult_Oth,7741046,5.6,3.9,6594031,99.9,89.8,5.3,3.8
08/16/2021,Race_eth_NHAsian,8491492,6.1,4.2,8074021,44.7,42.5,6.5,4.7
08/16/2021,Ages_50-64_yrs,50326513,25.1,25.1,44216626,79.1,69.5,25.7,25.7
08/16/2021,Age_known,200723903,99.9,99.9,171836785,,,99.9,99.9
08/16/2021,Race_eth_NHWhite,81594235,58.8,40.6,74733963,41.3,37.9,60.1,43.5
08/16/2021,Ages_65-74_yrs,29723821,14.8,14.8,26569272,93.2,83.3,15.5,15.5
08/16/2021,Sex_Female,104760157,52.7,52.2,90042053,62.2,53.4,52.8,52.4
08/16/2021,Ages_40-49_yrs,28713230,14.3,14.3,24553057,70.4,60.2,14.3,14.3
08/16/2021,Ages_12-15_yrs,7822892,3.9,3.9,5608902,46.2,33.2,3.3,3.3
08/16/2021,Race_eth_unknown,62005612,44.7,30.9,47552403,,,38.3,27.7
08/16/2021,Sex_Male,94089496,47.3,46.9,80407049,57.6,49.2,47.2,46.8
08/16/2021,Age_unknown,21546,0,0,5103,,,0,0
08/16/2021,Race_eth_known,138739832,99.9,69.1,124289480,,,99.9,72.3
08/16/2021,US,200745449,,99.9,171841888,60.5,51.8,,99.9
08/16/2021,Ages_75+_yrs,20242809,10.1,10.1,18135174,88.4,79.2,10.6,10.6
08/16/2021,Ages_<5yrs,6900,0,0,2489,0,0,0,0
08/16/2021,Sex_unknown,1895796,1,0.9,1392786,,,0.8,0.8
08/16/2021,Sex_known,198849653,99.9,99.1,170449102,,,99.9,99.2
08/16/2021,Ages_12-17_yrs,12461300,6.2,6.2,9270240,49.2,36.6,5.4,5.4
08/16/2021,Race_eth_Hispanic,25750642,18.6,12.8,21925338,40.4,34.4,17.6,12.8
08/16/2021,Race_eth_NHBlack,13527320,9.8,6.7,11570313,32.8,28.1,9.3,6.7
08/15/2021,Ages_<12yrs,209117,0.1,0.1,129811,0.4,0.3,0.1,0.1
08/15/2021,Age_unknown,21525,0,0,5098,,,0,0
08/15/2021,Sex_Male,93856833,47.3,46.9,80231480,57.4,49.1,47.2,46.8
08/15/2021,Ages_75+_yrs,20227980,10.1,10.1,18125211,88.3,79.1,10.6,10.6
08/15/2021,Ages_5-11_yrs,198463,0.1,0.1,126276,0.7,0.4,0.1,0.1
08/15/2021,Ages_16-17_yrs,4617517,2.3,2.3,3641962,55,43.4,2.1,2.1
08/15/2021,US,200280127,,99.9,171490867,60.3,51.7,,99.9
08/15/2021,Race_eth_NHNHOPI,391769,0.3,0.2,339835,42.2,36.6,0.3,0.2
08/15/2021,Race_eth_NHBlack,13478242,9.7,6.7,11527987,32.7,28,9.3,6.7
08/15/2021,Ages_40-49_yrs,28643018,14.3,14.3,24500996,70.2,60.1,14.3,14.3
08/15/2021,Ages_12-17_yrs,12385946,6.2,6.2,9199336,48.9,36.4,5.4,5.4
08/15/2021,Ages_65-74_yrs,29695936,14.8,14.8,26548642,93.1,83.3,15.5,15.5
08/15/2021,Ages_12-15_yrs,7768429,3.9,3.9,5557374,45.9,32.9,3.2,3.2
08/15/2021,Race_eth_NHAsian,8479791,6.1,4.2,8062188,44.6,42.4,6.5,4.7
08/15/2021,Ages_50-64_yrs,50245294,25.1,25.1,44150520,78.9,69.4,25.7,25.7
08/15/2021,Sex_unknown,1893186,1,0.9,1391380,,,0.8,0.8
08/15/2021,Race_eth_Hispanic,25651280,18.5,12.8,21851893,40.2,34.3,17.6,12.7
08/15/2021,Race_eth_NHMult_Oth,7719187,5.6,3.9,6574617,99.9,89.5,5.3,3.8
08/15/2021,Race_eth_NHWhite,81435478,58.8,40.7,74602585,41.3,37.8,60.2,43.5
08/15/2021,Ages_<5yrs,6886,0,0,2489,0,0,0,0
08/15/2021,Sex_known,198386941,99.9,99.1,170099487,,,99.9,99.2
08/15/2021,Ages_25-39_yrs,41423981,20.7,20.7,34659831,60.6,50.7,20.2,20.2
08/15/2021,Age_known,200258602,99.9,99.9,171485769,,,99.9,99.9
08/15/2021,Race_eth_unknown,61885669,44.7,30.9,47483427,,,38.3,27.7
08/15/2021,Race_eth_NHAIAN,1238706,0.9,0.6,1048330,50.9,43,0.8,0.6
08/15/2021,Ages_18-24_yrs,17427330,8.7,8.7,14171422,57,46.3,8.3,8.3
08/15/2021,Race_eth_known,138394453,99.9,69.1,124007435,,,99.9,72.3
08/15/2021,Sex_Female,104530108,52.7,52.2,89868007,62,53.3,52.8,52.4
08/14/2021,Ages_<5yrs,6884,0,0,2488,0,0,0,0
08/14/2021,Ages_50-64_yrs,50211533,25.1,25.1,44122182,78.9,69.3,25.8,25.8
08/14/2021,Ages_<12yrs,209076,0.1,0.1,129788,0.4,0.3,0.1,0.1
08/14/2021,US,200068619,,99.9,171330984,60.3,51.6,,99.9
08/14/2021,Race_eth_NHMult_Oth,7709901,5.6,3.9,6565970,99.9,89.4,5.3,3.8
08/14/2021,Race_eth_NHBlack,13456187,9.7,6.7,11507811,32.6,27.9,9.3,6.7
08/14/2021,Ages_75+_yrs,20223591,10.1,10.1,18122508,88.3,79.1,10.6,10.6
08/14/2021,Ages_12-17_yrs,12345621,6.2,6.2,9162907,48.8,36.2,5.3,5.3
08/14/2021,Sex_unknown,1892617,1,0.9,1391095,,,0.8,0.8
08/14/2021,Race_eth_NHAIAN,1237977,0.9,0.6,1047777,50.8,43,0.8,0.6
08/14/2021,Ages_25-39_yrs,41362420,20.7,20.7,34619618,60.5,50.6,20.2,20.2
08/14/2021,Sex_Male,93746936,47.3,46.9,80149362,57.4,49,47.2,46.8
08/14/2021,Race_eth_NHWhite,81366744,58.9,40.7,74547057,41.2,37.8,60.2,43.5
08/14/2021,Race_eth_known,138237177,99.9,69.1,123875809,,,99.9,72.3
08/14/2021,Ages_16-17_yrs,4606012,2.3,2.3,3631673,54.9,43.3,2.1,2.1
08/14/2021,Race_eth_unknown,61831437,44.7,30.9,47455170,,,38.3,27.7
08/14/2021,Ages_18-24_yrs,17397891,8.7,8.7,14150651,56.9,46.3,8.3,8.3
08/14/2021,Sex_Female,104429066,52.7,52.2,89790527,62,53.3,52.8,52.4
08/14/2021,Age_unknown,21522,0,0,5098,,,0,0
08/14/2021,Race_eth_Hispanic,25601393,18.5,12.8,21812547,40.2,34.2,17.6,12.7
08/14/2021,Age_known,200047097,99.9,99.9,171325886,,,99.9,99.9
08/14/2021,Sex_known,198176002,99.9,99.1,169939889,,,99.9,99.2
08/14/2021,Ages_5-11_yrs,198425,0.1,0.1,126254,0.7,0.4,0.1,0.1
08/14/2021,Ages_40-49_yrs,28609936,14.3,14.3,24475860,70.1,60,14.3,14.3
08/14/2021,Ages_12-15_yrs,7739609,3.9,3.9,5531234,45.8,32.7,3.2,3.2
08/14/2021,Ages_65-74_yrs,29687029,14.8,14.8,26542372,93.1,83.2,15.5,15.5
08/14/2021,Race_eth_NHNHOPI,391322,0.3,0.2,339439,42.1,36.6,0.3,0.2
08/14/2021,Race_eth_NHAsian,8473653,6.1,4.2,8055208,44.6,42.4,6.5,4.7
08/13/2021,Race_eth_NHNHOPI,390160,0.3,0.2,338644,42,36.5,0.3,0.2
08/13/2021,Ages_5-11_yrs,198317,0.1,0.1,126222,0.7,0.4,0.1,0.1
08/13/2021,Ages_<12yrs,208966,0.1,0.1,129755,0.4,0.3,0.1,0.1
08/13/2021,Race_eth_NHAsian,8463475,6.1,4.2,8045954,44.6,42.4,6.5,4.7
08/13/2021,Age_unknown,21508,0,0,5096,,,0,0
08/13/2021,Sex_known,197815139,99.9,99.1,169700435,,,99.9,99.2
08/13/2021,Race_eth_NHBlack,13417582,9.7,6.7,11478019,32.6,27.8,9.3,6.7
08/13/2021,Ages_40-49_yrs,28554003,14.3,14.3,24438966,70,59.9,14.3,14.3
08/13/2021,Race_eth_NHMult_Oth,7692506,5.6,3.9,6552379,99.9,89.2,5.3,3.8
08/13/2021,Ages_75+_yrs,20216597,10.1,10.1,18117721,88.3,79.1,10.6,10.6
08/13/2021,Ages_18-24_yrs,17352747,8.7,8.7,14122369,56.7,46.2,8.3,8.3
08/13/2021,Ages_<5yrs,6884,0,0,2487,0,0,0,0
08/13/2021,Ages_16-17_yrs,4585051,2.3,2.3,3616698,54.7,43.1,2.1,2.1
08/13/2021,Sex_Female,104253114,52.7,52.2,89672594,61.9,53.2,52.8,52.4
08/13/2021,Race_eth_known,137964753,99.9,69.1,123680257,,,99.9,72.3
08/13/2021,Race_eth_NHWhite,81255316,58.9,40.7,74465017,41.2,37.7,60.2,43.5
08/13/2021,Race_eth_unknown,61741802,44.8,30.9,47410722,,,38.3,27.7
08/13/2021,Sex_Male,93562025,47.3,46.8,80027841,57.2,49,47.2,46.8
08/13/2021,Ages_65-74_yrs,29671971,14.9,14.9,26531422,93.1,83.2,15.5,15.5
08/13/2021,Ages_25-39_yrs,41263259,20.7,20.7,34562532,60.3,50.5,20.2,20.2
08/13/2021,US,199706560,,99.9,171090984,60.2,51.5,,99.9
08/13/2021,Age_known,199685052,99.9,99.9,171085888,,,99.9,99.9
08/13/2021,Ages_50-64_yrs,50150650,25.1,25.1,44075892,78.8,69.2,25.8,25.8
08/13/2021,Ages_12-15_yrs,7681808,3.8,3.8,5490533,45.4,32.5,3.2,3.2
08/13/2021,Race_eth_NHAIAN,1236591,0.9,0.6,1046823,50.8,43,0.8,0.6
08/13/2021,Ages_12-17_yrs,12266859,6.1,6.1,9107231,48.5,36,5.3,5.3
08/13/2021,Race_eth_Hispanic,25509123,18.5,12.8,21753421,40,34.1,17.6,12.7
08/13/2021,Sex_unknown,1891421,1,0.9,1390549,,,0.8,0.8
08/12/2021,Race_eth_NHWhite,81052456,58.9,40.7,74319985,41.1,37.7,60.2,43.5
08/12/2021,Ages_40-49_yrs,28463552,14.3,14.3,24380271,69.8,59.8,14.3,14.3
08/12/2021,Race_eth_NHNHOPI,388360,0.3,0.2,337505,41.8,36.3,0.3,0.2
08/12/2021,Sex_known,197240108,99.9,99.1,169317331,,,99.9,99.2
08/12/2021,Ages_5-11_yrs,198174,0.1,0.1,126177,0.7,0.4,0.1,0.1
08/12/2021,Ages_12-17_yrs,12157091,6.1,6.1,9025062,48,35.7,5.3,5.3
08/12/2021,Race_eth_NHAsian,8449199,6.1,4.2,8032877,44.5,42.3,6.5,4.7
08/12/2021,Race_eth_known,137524070,99.9,69.1,123369466,,,99.9,72.3
08/12/2021,Race_eth_unknown,61603924,44.8,30.9,47336652,,,38.4,27.7
08/12/2021,Sex_unknown,1887891,1,0.9,1388792,,,0.8,0.8
08/12/2021,Ages_75+_yrs,20204603,10.1,10.1,18108430,88.2,79.1,10.6,10.6
08/12/2021,Race_eth_NHMult_Oth,7665749,5.6,3.8,6532425,99.9,89,5.3,3.8
08/12/2021,Ages_25-39_yrs,41098835,20.6,20.6,34469648,60.1,50.4,20.2,20.2
08/12/2021,Ages_50-64_yrs,50049151,25.1,25.1,44000843,78.6,69.1,25.8,25.8
08/12/2021,Age_unknown,21483,0,0,5090,,,0,0
08/12/2021,Sex_Male,93281928,47.3,46.8,79840073,57.1,48.8,47.2,46.8
08/12/2021,Ages_12-15_yrs,7600587,3.8,3.8,5429673,44.9,32.1,3.2,3.2
08/12/2021,Age_known,199106516,99.9,99.9,170701033,,,99.9,99.9
08/12/2021,Race_eth_Hispanic,25380026,18.5,12.7,21670042,39.8,34,17.6,12.7
08/12/2021,Ages_18-24_yrs,17278078,8.7,8.7,14075900,56.5,46,8.2,8.2
08/12/2021,Sex_Female,103958180,52.7,52.2,89477258,61.7,53.1,52.8,52.4
08/12/2021,Ages_<5yrs,6874,0,0,2485,0,0,0,0
08/12/2021,Ages_16-17_yrs,4556504,2.3,2.3,3595389,54.3,42.9,2.1,2.1
08/12/2021,Ages_<12yrs,208806,0.1,0.1,129706,0.4,0.3,0.1,0.1
08/12/2021,Race_eth_NHBlack,13355845,9.7,6.7,11432859,32.4,27.7,9.3,6.7
08/12/2021,Race_eth_NHAIAN,1232435,0.9,0.6,1043773,50.6,42.9,0.8,0.6
08/12/2021,Ages_65-74_yrs,29646400,14.9,14.9,26511173,93,83.1,15.5,15.5
08/12/2021,US,199127999,,99.9,170706123,60,51.4,,99.9
08/11/2021,Race_eth_NHBlack,13295510,9.7,6.7,11393721,32.3,27.6,9.3,6.7
08/11/2021,Race_eth_NHWhite,80874584,59,40.7,74205751,41,37.6,60.3,43.5
08/11/2021,Sex_known,196731338,99.9,99.1,169009044,,,99.9,99.2
08/11/2021,Ages_16-17_yrs,4530452,2.3,2.3,3578263,54,42.7,2.1,2.1
08/11/2021,Sex_unknown,1884749,1,0.9,1387387,,,0.8,0.8
08/11/2021,Ages_18-24_yrs,17209145,8.7,8.7,14034777,56.3,45.9,8.2,8.2
08/11/2021,Race_eth_NHAIAN,1228185,0.9,0.6,1041081,50.4,42.8,0.8,0.6
08/11/2021,Race_eth_Hispanic,25267044,18.4,12.7,21603789,39.6,33.9,17.5,12.7
08/11/2021,Ages_5-11_yrs,198043,0.1,0.1,126147,0.7,0.4,0.1,0.1
08/11/2021,Ages_<5yrs,6866,0,0,2484,0,0,0,0
08/11/2021,Race_eth_NHAsian,8436671,6.2,4.2,8022397,44.4,42.2,6.5,4.7
08/11/2021,Ages_40-49_yrs,28386618,14.3,14.3,24335559,69.6,59.7,14.3,14.3
08/11/2021,Ages_25-39_yrs,40955933,20.6,20.6,34396022,59.9,50.3,20.2,20.2
08/11/2021,Age_known,198594626,99.9,99.9,170391342,,,99.9,99.9
08/11/2021,Age_unknown,21461,0,0,5089,,,0,0
08/11/2021,Sex_Female,103698815,52.7,52.2,89321546,61.5,53,52.9,52.4
08/11/2021,Race_eth_NHMult_Oth,7641975,5.6,3.8,6516862,99.9,88.8,5.3,3.8
08/11/2021,Race_eth_NHNHOPI,386776,0.3,0.2,336707,41.6,36.3,0.3,0.2
08/11/2021,Race_eth_known,137130745,99.9,69,123120308,,,99.9,72.3
08/11/2021,Ages_75+_yrs,20191915,10.2,10.2,18099035,88.2,79,10.6,10.6
08/11/2021,Ages_50-64_yrs,49960255,25.2,25.2,43942469,78.5,69,25.8,25.8
08/11/2021,US,198616087,,99.9,170396431,59.8,51.3,,99.9
08/11/2021,Ages_65-74_yrs,29621073,14.9,14.9,26492823,92.9,83.1,15.5,15.5
08/11/2021,Sex_Male,93032523,47.3,46.8,79687498,56.9,48.7,47.1,46.8
08/11/2021,Ages_<12yrs,208658,0.1,0.1,129672,0.4,0.3,0.1,0.1
08/11/2021,Ages_12-15_yrs,7530577,3.8,3.8,5382722,44.5,31.8,3.2,3.2
08/11/2021,Ages_12-17_yrs,12061029,6.1,6.1,8960985,47.7,35.4,5.3,5.3
08/11/2021,Race_eth_unknown,61485337,44.8,31,47276118,,,38.4,27.7
08/10/2021,Ages_40-49_yrs,28312262,14.3,14.3,24294090,69.4,59.6,14.3,14.3
08/10/2021,Race_eth_NHBlack,13235621,9.7,6.7,11357630,32.1,27.6,9.2,6.7
08/10/2021,Age_known,198098115,99.9,99.9,170099189,,,99.9,99.9
08/10/2021,Race_eth_NHAIAN,1223683,0.9,0.6,1038326,50.2,42.6,0.8,0.6
08/10/2021,Race_eth_unknown,61371514,44.9,31,47218989,,,38.4,27.8
08/10/2021,Ages_<5yrs,6861,0,0,2484,0,0,0,0
08/10/2021,Ages_65-74_yrs,29597039,14.9,14.9,26476041,92.8,83,15.6,15.6
08/10/2021,Ages_75+_yrs,20179916,10.2,10.2,18090631,88.1,79,10.6,10.6
08/10/2021,Race_eth_NHAsian,8424120,6.2,4.3,8012582,44.3,42.2,6.5,4.7
08/10/2021,Ages_12-17_yrs,11964215,6,6,8898874,47.3,35.2,5.2,5.2
08/10/2021,Race_eth_NHWhite,80704050,59,40.7,74099945,40.9,37.5,60.3,43.6
08/10/2021,Ages_16-17_yrs,4503814,2.3,2.3,3561388,53.7,42.5,2.1,2.1
08/10/2021,Sex_Male,92787845,47.3,46.8,79542421,56.8,48.7,47.1,46.8
08/10/2021,Ages_5-11_yrs,197912,0.1,0.1,126120,0.7,0.4,0.1,0.1
08/10/2021,US,198119541,,99.9,170104275,59.7,51.2,,99.9
08/10/2021,Ages_25-39_yrs,40819360,20.6,20.6,34327293,59.7,50.2,20.2,20.2
08/10/2021,Ages_18-24_yrs,17141585,8.7,8.7,13994035,56,45.8,8.2,8.2
08/10/2021,Race_eth_NHMult_Oth,7618710,5.6,3.8,6502109,99.9,88.6,5.3,3.8
08/10/2021,Ages_12-15_yrs,7460401,3.8,3.8,5337486,44.1,31.6,3.1,3.1
08/10/2021,Race_eth_Hispanic,25156602,18.4,12.7,21538865,39.5,33.8,17.5,12.7
08/10/2021,Race_eth_known,136748022,99.9,69,122885281,,,99.9,72.2
08/10/2021,Age_unknown,21426,0,0,5086,,,0,0
08/10/2021,Sex_known,196237722,99.9,99.1,168718187,,,99.9,99.2
08/10/2021,Ages_50-64_yrs,49875222,25.2,25.2,43888581,78.3,68.9,25.8,25.8
08/10/2021,Race_eth_NHNHOPI,385236,0.3,0.2,335824,41.5,36.2,0.3,0.2
08/10/2021,Sex_unknown,1881819,1,0.9,1386088,,,0.8,0.8
08/10/2021,Sex_Female,103449877,52.7,52.2,89175766,61.4,52.9,52.9,52.4
08/10/2021,Ages_<12yrs,208516,0.1,0.1,129644,0.4,0.3,0.1,0.1
08/09/2021,US,197591797,,99.9,169813058,59.5,51.1,,99.9
08/09/2021,Sex_unknown,1878790,1,1,1384878,,,0.8,0.8
08/09/2021,Ages_12-15_yrs,7384376,3.7,3.7,5291956,43.7,31.3,3.1,3.1
08/09/2021,Ages_16-17_yrs,4474996,2.3,2.3,3544519,53.3,42.2,2.1,2.1
08/09/2021,Ages_<5yrs,6853,0,0,2482,0,0,0,0
08/09/2021,Sex_Male,92524919,47.3,46.8,79397076,56.6,48.6,47.1,46.8
08/09/2021,Ages_5-11_yrs,197787,0.1,0.1,126089,0.7,0.4,0.1,0.1
08/09/2021,Race_eth_NHAsian,8410546,6.2,4.3,8002100,44.3,42.1,6.5,4.7
08/09/2021,Race_eth_NHMult_Oth,7593798,5.6,3.8,6487491,99.9,88.4,5.3,3.8
08/09/2021,Race_eth_NHAIAN,1219250,0.9,0.6,1035665,50.1,42.5,0.8,0.6
08/09/2021,Ages_18-24_yrs,17070234,8.6,8.6,13952761,55.8,45.6,8.2,8.2
08/09/2021,Race_eth_Hispanic,25036440,18.4,12.7,21473227,39.3,33.7,17.5,12.6
08/09/2021,Race_eth_NHBlack,13172403,9.7,6.7,11322495,32,27.5,9.2,6.7
08/09/2021,Ages_12-17_yrs,11859372,6,6,8836475,46.9,34.9,5.2,5.2
08/09/2021,Race_eth_NHWhite,80525470,59.1,40.8,73994680,40.8,37.5,60.3,43.6
08/09/2021,Race_eth_known,136341786,99.9,69,122650642,,,99.9,72.2
08/09/2021,Sex_Female,103188088,52.7,52.2,89031104,61.2,52.8,52.9,52.4
08/09/2021,Ages_50-64_yrs,49785175,25.2,25.2,43835675,78.2,68.9,25.8,25.8
08/09/2021,Age_unknown,21404,0,0,5083,,,0,0
08/09/2021,Ages_40-49_yrs,28233235,14.3,14.3,24253008,69.2,59.5,14.3,14.3
08/09/2021,Ages_<12yrs,208378,0.1,0.1,129610,0.4,0.3,0.1,0.1
08/09/2021,Race_eth_unknown,61250006,44.9,31,47162411,,,38.5,27.8
08/09/2021,Ages_75+_yrs,20167388,10.2,10.2,18082267,88,78.9,10.6,10.6
08/09/2021,Sex_known,195713007,99.9,99,168428180,,,99.9,99.2
08/09/2021,Ages_65-74_yrs,29571511,15,15,26459668,92.7,83,15.6,15.6
08/09/2021,Ages_25-39_yrs,40675100,20.6,20.6,34258511,59.5,50.1,20.2,20.2
08/09/2021,Age_known,197570393,99.9,99.9,169807975,,,99.9,99.9
08/09/2021,Race_eth_NHNHOPI,383879,0.3,0.2,334984,41.3,36.1,0.3,0.2
08/08/2021,Sex_unknown,1876481,1,1,1383861,,,0.8,0.8
08/08/2021,Race_eth_NHAsian,8396088,6.2,4.3,7990592,44.2,42.1,6.5,4.7
08/08/2021,Race_eth_unknown,61128375,45,31,47106598,,,38.5,27.8
08/08/2021,Ages_<5yrs,6840,0,0,2481,0,0,0,0
08/08/2021,Ages_12-17_yrs,11750403,6,6,8773697,46.4,34.7,5.2,5.2
08/08/2021,Race_eth_NHBlack,13114482,9.6,6.7,11290211,31.8,27.4,9.2,6.7
